budget,genres,revenue,release_date,vote_average
0,"[{'id': 28, 'name': 'Action'}]",0.0,1967-07-26,6.8
0,"[{'id': 27, 'name': 'Horror'}, {'id': 35, 'name': 'Comedy'}, {'id': 878, 'name': 'Science Fiction'}]",0.0,1999-09-11,5.8
0,"[{'id': 53, 'name': 'Thriller'}, {'id': 27, 'name': 'Horror'}]",0.0,2010-08-12,7.6
0,"[{'id': 27, 'name': 'Horror'}]",0.0,1975-04-09,5.8
0,"[{'id': 18, 'name': 'Drama'}]",0.0,2005-10-14,6.6
0,"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",0.0,2009-09-02,6.1
0,"[{'id': 18, 'name': 'Drama'}, {'id': 37, 'name': 'Western'}, {'id': 80, 'name': 'Crime'}]",0.0,1971-11-08,6.3
0,"[{'id': 53, 'name': 'Thriller'}]",0.0,1970-08-26,6.5
0,"[{'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}, {'id': 37, 'name': 'Western'}]",0.0,1950-05-11,4.8
0,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",0.0,1965-09-27,5.8
0,"[{'id': 27, 'name': 'Horror'}, {'id': 18, 'name': 'Drama'}]",0.0,2009-09-12,5.0
0,"[{'id': 27, 'name': 'Horror'}]",0.0,1992-03-12,4.7
0,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",0.0,1997-03-20,7.3
0,"[{'id': 14, 'name': 'Fantasy'}, {'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 10749, 'name': 'Romance'}]",0.0,2010-10-28,6.1
0,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 10752, 'name': 'War'}]",0.0,1976-01-01,6.9
0,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",0.0,1968-05-17,7.1
0,"[{'id': 36, 'name': 'History'}, {'id': 18, 'name': 'Drama'}]",0.0,1962-01-01,7.4
0,"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}]",0.0,1941-04-27,2.0
0,"[{'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]",0.0,1991-02-03,5.7
45000,"[{'id': 35, 'name': 'Comedy'}, {'id': 10769, 'name': 'Foreign'}]",0.0,2006-10-25,6.6
0,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",0.0,1955-02-15,4.4
0,"[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}]",0.0,1987-12-21,6.7
24000000,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",23081726.0,2010-11-23,6.1
0,"[{'id': 18, 'name': 'Drama'}]",0.0,1963-11-16,7.5
0,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}]",0.0,1961-01-21,6.0
0,"[{'id': 18, 'name': 'Drama'}]",0.0,2000-09-08,6.5
0,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}]",0.0,1988-10-09,8.5
25000000,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 12, 'name': 'Adventure'}]",0.0,2010-02-14,6.5
5000000,"[{'id': 18, 'name': 'Drama'}]",5129058.0,2010-12-16,6.8
0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",0.0,2008-01-01,6.9
0,"[{'id': 18, 'name': 'Drama'}]",0.0,2003-01-25,7.5
0,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",0.0,1956-09-12,4.8
0,"[{'id': 35, 'name': 'Comedy'}, {'id': 99, 'name': 'Documentary'}]",0.0,2006-03-12,0.0
0,"[{'id': 18, 'name': 'Drama'}]",0.0,2007-02-09,7.5
0,"[{'id': 99, 'name': 'Documentary'}, {'id': 53, 'name': 'Thriller'}]",0.0,2010-06-11,5.0
0,"[{'id': 35, 'name': 'Comedy'}]",0.0,1920-09-01,7.8
0,"[{'id': 35, 'name': 'Comedy'}]",0.0,1920-10-27,6.6
100000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",310650585.0,2010-12-21,5.5
112000000,"[{'id': 35, 'name': 'Comedy'}]",237382724.0,2010-12-25,4.9
0,"[{'id': 37, 'name': 'Western'}, {'id': 99, 'name': 'Documentary'}]",206728.0,2009-02-04,6.9
0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",0.0,2009-01-01,3.0
0,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}, {'id': 10769, 'name': 'Foreign'}]",0.0,2001-03-09,5.5
0,"[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]",0.0,1980-05-11,5.1
0,"[{'id': 18, 'name': 'Drama'}, {'id': 10769, 'name': 'Foreign'}]",1100000.0,2003-01-01,6.0
0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10752, 'name': 'War'}]",0.0,1953-10-30,5.0
0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",0.0,1938-11-17,6.8
0,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",0.0,2006-09-26,5.3
0,"[{'id': 80, 'name': 'Crime'}, {'id': 35, 'name': 'Comedy'}]",0.0,1991-09-13,7.3
0,"[{'id': 18, 'name': 'Drama'}]",0.0,1949-10-17,6.7
0,"[{'id': 35, 'name': 'Comedy'}]",0.0,2010-12-16,6.6
0,"[{'id': 53, 'name': 'Thriller'}, {'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}]",0.0,2010-09-24,3.8
7000000,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",3218666.0,2010-12-17,6.6
0,"[{'id': 99, 'name': 'Documentary'}]",0.0,2009-10-16,7.6
0,"[{'id': 35, 'name': 'Comedy'}]",0.0,1920-12-22,7.4
0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",0.0,1920-12-22,6.9
0,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}, {'id': 10769, 'name': 'Foreign'}]",0.0,2004-07-30,6.7
0,"[{'id': 18, 'name': 'Drama'}]",0.0,1940-03-22,6.5
0,"[{'id': 10752, 'name': 'War'}, {'id': 18, 'name': 'Drama'}]",0.0,1943-05-22,4.0
0,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 10752, 'name': 'War'}]",0.0,1992-11-21,5.3
0,"[{'id': 35, 'name': 'Comedy'}]",0.0,2010-07-16,6.7
0,"[{'id': 18, 'name': 'Drama'}, {'id': 878, 'name': 'Science Fiction'}]",0.0,2010-04-16,9.0
0,"[{'id': 18, 'name': 'Drama'}]",0.0,1951-12-20,7.0
0,"[{'id': 18, 'name': 'Drama'}, {'id': 10769, 'name': 'Foreign'}]",0.0,1982-12-10,5.5
0,"[{'id': 14, 'name': 'Fantasy'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",0.0,1997-10-05,5.2
2200000,"[{'id': 18, 'name': 'Drama'}]",0.0,2007-11-15,4.7
0,"[{'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10749, 'name': 'Romance'}]",0.0,1938-12-29,6.3
0,"[{'id': 18, 'name': 'Drama'}]",0.0,2010-03-24,7.3
0,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 9648, 'name': 'Mystery'}]",0.0,2010-02-25,5.0
0,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}]",0.0,1943-11-04,8.0
25000000,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",20719451.0,2009-10-01,6.8
55000000,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",89519773.0,2010-11-23,6.9
0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",0.0,2010-04-24,4.5
0,"[{'id': 35, 'name': 'Comedy'}, {'id': 27, 'name': 'Horror'}]",0.0,1921-02-21,6.5
0,"[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10749, 'name': 'Romance'}, {'id': 10751, 'name': 'Family'}]",0.0,1991-11-28,5.8
37000000,"[{'id': 14, 'name': 'Fantasy'}, {'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}]",145570827.0,2010-07-16,7.4
5000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 27, 'name': 'Horror'}]",5476793.0,2010-01-22,7.3
0,"[{'id': 99, 'name': 'Documentary'}]",0.0,2009-01-01,6.3
0,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",0.0,2003-06-01,5.0
0,"[{'id': 14, 'name': 'Fantasy'}, {'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 10749, 'name': 'Romance'}]",0.0,2009-01-01,5.6
0,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}]",0.0,2005-01-01,5.4
80000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 16, 'name': 'Animation'}, {'id': 12, 'name': 'Adventure'}]",201584141.0,2010-12-11,5.2
271323,"[{'id': 99, 'name': 'Documentary'}]",0.0,2010-01-25,6.3
0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 878, 'name': 'Science Fiction'}]",0.0,2005-10-25,6.0
0,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",0.0,2008-10-08,7.2
0,"[{'id': 28, 'name': 'Action'}, {'id': 37, 'name': 'Western'}]",0.0,1967-05-03,4.9
0,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 10752, 'name': 'War'}]",0.0,1962-03-16,5.7
0,"[{'id': 18, 'name': 'Drama'}]",0.0,1956-01-29,8.2
0,"[{'id': 99, 'name': 'Documentary'}]",0.0,2007-08-28,7.7
0,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",0.0,1985-01-01,6.8
0,[],0.0,2007-04-24,5.0
0,"[{'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}]",0.0,1992-09-09,6.4
0,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]",0.0,1989-11-08,6.8
0,"[{'id': 27, 'name': 'Horror'}]",0.0,2008-08-08,5.9
0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10769, 'name': 'Foreign'}]",0.0,2008-09-26,6.9
0,"[{'id': 28, 'name': 'Action'}, {'id': 37, 'name': 'Western'}]",0.0,1966-11-25,5.4
0,"[{'id': 27, 'name': 'Horror'}]",0.0,1967-03-13,6.5
0,"[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}, {'id': 10770, 'name': 'TV Movie'}]",0.0,1974-10-23,6.1
0,"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 10749, 'name': 'Romance'}, {'id': 10769, 'name': 'Foreign'}]",0.0,2007-02-02,3.5
0,"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",0.0,2004-11-11,6.4
0,"[{'id': 35, 'name': 'Comedy'}]",0.0,2008-04-02,5.5
0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",0.0,2010-12-10,6.6
0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",0.0,2000-01-14,6.7
7200000,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",0.0,2010-09-11,6.6
0,"[{'id': 18, 'name': 'Drama'}]",0.0,1977-10-01,6.0
0,[],0.0,1988-03-01,0.0
0,"[{'id': 10752, 'name': 'War'}, {'id': 18, 'name': 'Drama'}]",0.0,1974-03-27,5.5
0,"[{'id': 18, 'name': 'Drama'}]",0.0,2005-11-27,7.8
0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",0.0,2004-01-22,7.9
0,"[{'id': 99, 'name': 'Documentary'}]",0.0,2008-07-05,6.5
1500000,"[{'id': 99, 'name': 'Documentary'}]",187716.0,2010-01-24,7.6
0,"[{'id': 35, 'name': 'Comedy'}]",0.0,1981-10-02,7.0
0,"[{'id': 10751, 'name': 'Family'}, {'id': 35, 'name': 'Comedy'}, {'id': 10770, 'name': 'TV Movie'}]",0.0,1988-12-25,5.8
7000000,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",7644937.0,2010-05-11,6.1
0,"[{'id': 18, 'name': 'Drama'}]",0.0,1929-03-12,8.3
0,"[{'id': 99, 'name': 'Documentary'}, {'id': 10769, 'name': 'Foreign'}]",0.0,2009-04-23,5.0
0,"[{'id': 35, 'name': 'Comedy'}]",0.0,1976-07-16,6.4
0,"[{'id': 35, 'name': 'Comedy'}]",0.0,1921-05-14,7.0
0,"[{'id': 35, 'name': 'Comedy'}]",0.0,1968-12-19,4.8
0,"[{'id': 35, 'name': 'Comedy'}]",0.0,1921-11-10,6.0
0,"[{'id': 99, 'name': 'Documentary'}, {'id': 10402, 'name': 'Music'}]",0.0,2001-08-04,5.3
0,"[{'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10402, 'name': 'Music'}]",0.0,2003-10-07,8.7
0,"[{'id': 36, 'name': 'History'}, {'id': 18, 'name': 'Drama'}]",0.0,1996-03-23,5.4
0,"[{'id': 99, 'name': 'Documentary'}, {'id': 10402, 'name': 'Music'}]",28200.0,2010-10-26,7.6
0,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",0.0,2008-10-16,4.8
0,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",0.0,2002-08-08,6.1
0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",0.0,2003-06-26,4.4
0,"[{'id': 35, 'name': 'Comedy'}]",0.0,1950-09-29,7.4
0,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",0.0,1953-12-22,6.7
120000000,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 35, 'name': 'Comedy'}]",227817248.0,2011-01-12,5.5
0,"[{'id': 18, 'name': 'Drama'}]",0.0,1952-08-20,6.0
0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",0.0,1963-06-21,6.4
0,"[{'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}]",0.0,1921-10-26,6.9
0,"[{'id': 37, 'name': 'Western'}, {'id': 35, 'name': 'Comedy'}]",0.0,1922-01-01,6.4
30000000,"[{'id': 18, 'name': 'Drama'}, {'id': 12, 'name': 'Adventure'}, {'id': 36, 'name': 'History'}]",20348249.0,2010-09-03,6.8
42000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 28, 'name': 'Action'}, {'id': 37, 'name': 'Western'}, {'id': 53, 'name': 'Thriller'}]",11087569.0,2010-12-02,6.3
0,"[{'id': 36, 'name': 'History'}, {'id': 18, 'name': 'Drama'}]",0.0,1929-11-01,4.3
0,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",0.0,1960-03-12,6.4
1000000,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",0.0,2009-04-25,5.3
850000,"[{'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}]",0.0,1975-01-27,0.0
0,"[{'id': 35, 'name': 'Comedy'}]",0.0,1922-03-15,6.9
0,"[{'id': 18, 'name': 'Drama'}]",0.0,1975-06-01,6.6
0,"[{'id': 18, 'name': 'Drama'}]",0.0,2007-11-30,4.8
9100000,"[{'id': 53, 'name': 'Thriller'}, {'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}]",76000000.0,2008-12-25,6.9
0,"[{'id': 10749, 'name': 'Romance'}, {'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}]",0.0,2007-06-01,2.8
0,"[{'id': 18, 'name': 'Drama'}]",0.0,1957-07-17,7.3
0,"[{'id': 35, 'name': 'Comedy'}]",0.0,1938-07-06,6.4
0,"[{'id': 18, 'name': 'Drama'}]",0.0,1963-07-31,7.5
0,"[{'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}, {'id': 10749, 'name': 'Romance'}]",0.0,1942-09-04,5.1
0,"[{'id': 10752, 'name': 'War'}, {'id': 18, 'name': 'Drama'}]",0.0,2009-01-01,5.7
8500000,"[{'id': 10752, 'name': 'War'}, {'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 28, 'name': 'Action'}]",0.0,2010-11-04,7.4
0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 10769, 'name': 'Foreign'}]",26900000.0,1994-08-05,6.1
0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",0.0,1962-01-19,5.8
0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10769, 'name': 'Foreign'}, {'id': 10749, 'name': 'Romance'}]",0.0,2005-04-01,5.6
0,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 36, 'name': 'History'}]",2340363.0,2010-05-05,5.2
40000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 28, 'name': 'Action'}]",88100000.0,2011-01-07,5.2
0,"[{'id': 35, 'name': 'Comedy'}]",0.0,2010-11-21,7.3
0,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",0.0,2010-05-17,6.7
0,"[{'id': 18, 'name': 'Drama'}]",0.0,2006-01-26,6.0
0,"[{'id': 18, 'name': 'Drama'}]",0.0,1996-04-19,7.3
0,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",0.0,1967-03-08,7.4
0,"[{'id': 18, 'name': 'Drama'}]",0.0,1999-02-12,6.8
0,"[{'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]",0.0,1992-12-18,5.0
0,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]",0.0,1961-09-22,6.9
0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 10752, 'name': 'War'}]",0.0,1949-04-22,7.6
0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",0.0,2008-11-12,6.0
0,"[{'id': 18, 'name': 'Drama'}]",0.0,2002-03-22,7.8
0,"[{'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}, {'id': 9648, 'name': 'Mystery'}]",0.0,1960-05-09,7.3
0,"[{'id': 18, 'name': 'Drama'}]",0.0,1996-12-25,7.4
0,"[{'id': 18, 'name': 'Drama'}]",0.0,1969-10-15,7.8
0,"[{'id': 18, 'name': 'Drama'}]",0.0,2004-04-16,6.3
4668069,"[{'id': 53, 'name': 'Thriller'}, {'id': 10752, 'name': 'War'}]",0.0,1939-10-07,5.5
0,"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 10769, 'name': 'Foreign'}]",0.0,2010-09-29,5.8
0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",0.0,1952-02-01,7.8
0,"[{'id': 18, 'name': 'Drama'}]",0.0,2001-05-26,7.8
11000000,"[{'id': 27, 'name': 'Horror'}]",15500000.0,2008-08-15,4.0
0,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 18, 'name': 'Drama'}]",0.0,1968-04-24,6.3
0,"[{'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}]",0.0,1962-10-03,6.5
0,"[{'id': 18, 'name': 'Drama'}]",0.0,1999-09-22,4.5
0,"[{'id': 53, 'name': 'Thriller'}, {'id': 27, 'name': 'Horror'}]",0.0,2009-09-23,6.5
0,"[{'id': 16, 'name': 'Animation'}, {'id': 14, 'name': 'Fantasy'}]",0.0,1949-01-01,0.0
0,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",0.0,2004-06-23,5.2
0,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",0.0,1949-03-09,8.0
0,"[{'id': 878, 'name': 'Science Fiction'}]",0.0,2009-01-01,2.7
163000000,"[{'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}, {'id': 37, 'name': 'Western'}]",174822325.0,2011-07-29,5.4
650,"[{'id': 10402, 'name': 'Music'}, {'id': 99, 'name': 'Documentary'}]",0.0,1999-08-13,4.5
0,"[{'id': 35, 'name': 'Comedy'}]",0.0,2010-08-12,6.3
0,"[{'id': 18, 'name': 'Drama'}]",3500000.0,2006-07-16,6.9
0,"[{'id': 10751, 'name': 'Family'}, {'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",0.0,2007-09-01,6.0
0,[],0.0,1982-03-05,7.0
0,"[{'id': 27, 'name': 'Horror'}]",0.0,1970-10-24,4.3
0,"[{'id': 35, 'name': 'Comedy'}]",0.0,1927-10-22,0.0
0,"[{'id': 18, 'name': 'Drama'}]",0.0,1967-03-01,5.0
0,"[{'id': 18, 'name': 'Drama'}]",0.0,2004-10-01,5.4
0,"[{'id': 18, 'name': 'Drama'}, {'id': 10769, 'name': 'Foreign'}]",0.0,2009-08-20,5.6
0,"[{'id': 28, 'name': 'Action'}, {'id': 16, 'name': 'Animation'}, {'id': 878, 'name': 'Science Fiction'}]",0.0,2000-10-30,5.5
0,"[{'id': 18, 'name': 'Drama'}]",0.0,2002-10-24,6.7
0,"[{'id': 99, 'name': 'Documentary'}]",0.0,2010-09-22,6.8
0,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",0.0,2007-01-11,6.3
0,"[{'id': 35, 'name': 'Comedy'}]",0.0,1922-05-15,6.0
0,"[{'id': 35, 'name': 'Comedy'}]",0.0,1922-07-21,6.9
0,"[{'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",0.0,1961-06-30,6.8
0,"[{'id': 35, 'name': 'Comedy'}, {'id': 99, 'name': 'Documentary'}, {'id': 18, 'name': 'Drama'}]",0.0,1999-08-07,6.3
0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",0.0,1975-01-01,5.1
0,"[{'id': 35, 'name': 'Comedy'}]",0.0,2009-06-12,4.3
0,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 10752, 'name': 'War'}]",0.0,1943-12-20,5.1
10000000,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",0.0,2008-12-03,6.7
0,"[{'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",0.0,2009-12-04,6.6
0,"[{'id': 36, 'name': 'History'}, {'id': 99, 'name': 'Documentary'}, {'id': 10769, 'name': 'Foreign'}]",0.0,2010-08-18,6.3
0,"[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}]",0.0,2010-06-17,7.6
0,"[{'id': 35, 'name': 'Comedy'}]",0.0,2008-10-07,7.2
0,"[{'id': 35, 'name': 'Comedy'}]",0.0,2006-08-01,6.8
0,"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",0.0,1952-11-28,5.0
0,"[{'id': 18, 'name': 'Drama'}]",0.0,1969-12-21,6.6
0,"[{'id': 35, 'name': 'Comedy'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 10751, 'name': 'Family'}]",0.0,1960-01-01,5.1
0,"[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}]",0.0,1944-10-01,4.6
0,"[{'id': 99, 'name': 'Documentary'}]",58.0,2010-03-12,6.8
0,"[{'id': 14, 'name': 'Fantasy'}]",0.0,1964-01-01,7.4
0,"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}]",0.0,1944-07-04,6.3
0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",0.0,1928-04-09,7.1
0,"[{'id': 35, 'name': 'Comedy'}]",0.0,1922-08-28,5.8
0,"[{'id': 35, 'name': 'Comedy'}]",0.0,1922-10-01,7.1
0,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",0.0,2010-10-23,0.0
0,"[{'id': 35, 'name': 'Comedy'}]",0.0,2007-01-01,5.0
70000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",67112664.0,2011-01-13,5.2
0,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",693181.0,2010-05-17,5.7
0,"[{'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}]",0.0,1941-11-15,7.5
1119000,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",2019000.0,1936-08-28,2.5
0,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",0.0,1972-12-17,6.4
0,"[{'id': 14, 'name': 'Fantasy'}, {'id': 27, 'name': 'Horror'}]",0.0,2006-01-01,4.8
0,"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",0.0,1942-11-16,0.0
0,"[{'id': 10769, 'name': 'Foreign'}]",0.0,2002-07-08,4.0
